Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Statistics,168,what kind of bias can be produce by participant unwillingness to participate,sample bias,nonresponse bias,-1
1,Statistics,169,what kind of bias can be produce by participant unwillingness to participate,nonresponsive bias,nonresponse bias,1
1,Statistics,175,what kind of bias can be produce by participant unwillingness to participate,0,nonresponse bias,-1
1,Statistics,199,what kind of bias can be produce by participant unwillingness to participate,non response bias,nonresponse bias,1
1,Statistics,205,what kind of bias can be produce by participant unwillingness to participate,participation bias,nonresponse bias,-1
1,Statistics,227,what kind of bias can be produce by participant unwillingness to participate,unresponsive bias,nonresponse bias,1
1,Statistics,230,what kind of bias can be produce by participant unwillingness to participate,non response bias,nonresponse bias,1
1,Statistics,231,what kind of bias can be produce by participant unwillingness to participate,unrepresentative datum not bia,nonresponse bias,-1
1,Statistics,246,what kind of bias can be produce by participant unwillingness to participate,non response bias,nonresponse bias,1
1,Statistics,253,what kind of bias can be produce by participant unwillingness to participate,bias,nonresponse bias,-1
1,Statistics,276,what kind of bias can be produce by participant unwillingness to participate,non response bias,nonresponse bias,1
